SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,DAY,MONTH,YEAR,TIME,LOC,SITE,Comment,NOTE
1C,WR,N,311175717,MGWA,6800,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,8.8,300,9/1/15,1,9,2015,82,BLCA,10,F,
0,WR,N,229061412,ORJU,5671,2,J,9,F,H,9,9,9,9,9,2,9,9,9,999,16.7,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,N,229061413,ORJU,5671,2,J,9,U,9,9,9,9,9,9,2,9,9,9,999,16,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,N,229061414,ORJU,5671,2,J,9,U,9,9,9,9,9,9,3,9,9,9,999,17.2,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,N,229061415,ORJU,5671,3,A,M,M,A,9,9,9,9,9,2,F,9,9,999,19.5,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,N,229061416,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.2,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,N,229061417,ORJU,5671,2,J,9,M,H,9,9,9,9,9,3,0,9,9,999,18.1,300,9/1/15,1,9,2015,83,BLCA,10,F,
1C,WR,N,311175718,LISP,5830,2,J,9,U,9,9,9,9,9,9,3,0,2,1,999,18.4,300,9/1/15,1,9,2015,85,BLCA,4,F,
1C,WR,N,311175719,LISP,5830,3,A,9,M,C,9,9,9,1,9,9,9,9,9,999,16.3,300,9/1/15,1,9,2015,85,BLCA,4,F,
0,WR,N,229061418,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.8,300,9/1/15,1,9,2015,85,BLCA,3,F,
0,WR,N,229061419,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.8,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,N,229061420,MOCH,7380,3,I,9,U,9,9,9,9,9,9,9,A,2,1,999,10.8,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,N,229061421,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.1,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,N,229061422,ORJU,5671,3,A,M,M,A,9,9,9,9,9,9,F,9,9,999,18.9,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,N,229061423,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.7,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,N,229061424,ORJU,5671,2,J,9,M,H,9,9,9,9,9,3,0,9,9,999,18.2,300,9/1/15,1,9,2015,92,BLCA,8,F,
0,WR,N,229061425,ORJU,5671,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,19.6,300,9/1/15,1,9,2015,92,BLCA,8,F,
0,WR,N,229061426,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.1,300,9/1/15,1,9,2015,92,BLCA,8,F,
0,WR,N,229061427,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,16.9,300,9/1/15,1,9,2015,92,BLCA,7,F,
0,WR,N,229061428,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,17.6,300,9/1/15,1,9,2015,92,BLCA,7,F,
0,WR,N,229061429,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,18.5,300,9/1/15,1,9,2015,95,BLCA,4,F,
0,WR,N,229061430,ORJU,5671,2,J,9,M,H,9,9,9,9,9,3,A,9,9,999,18.5,300,9/1/15,1,9,2015,95,BLCA,7,F,
0,WR,N,229061431,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,17.1,300,9/1/15,1,9,2015,95,BLCA,10,F,
1C,WR,N,311175720,MGWA,6800,U,9,9,U,9,9,9,0,0,0,1,0,1,0,56,10.9,300,9/1/15,1,9,2015,101,BLCA,4,F,
1,WR,N,252133737,SOSP,5810,3,A,9,U,9,9,9,0,0,0,1,0,1,0,999,18.8,300,9/1/15,1,9,2015,103,BLCA,1,F,
0,WR,N,229061432,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.4,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061433,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061434,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,12.6,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061435,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.7,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061436,AUWA,6560,3,A,9,M,A,9,9,9,9,9,9,9,9,9,999,12.2,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061437,AUWA,6560,3,A,9,M,A,9,9,9,9,9,9,9,9,9,999,12.3,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061438,AUWA,6560,U,9,9,F,A,9,9,9,9,9,9,9,9,9,999,12.1,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061439,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,11.7,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061440,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,12.1,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061441,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.9,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061442,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061443,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12.1,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061444,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12.1,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061445,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.3,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061446,AUWA,6560,2,J,9,M,A,9,9,9,9,9,9,9,9,9,999,12,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061447,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.7,300,9/2/15,2,9,2015,80,COEA,4,F,
0,WR,N,229061448,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.3,300,9/2/15,2,9,2015,80,COEA,3,F,
0,WR,N,229061449,AUWA,6560,3,A,9,M,A,9,9,9,9,9,9,9,9,9,999,11.7,300,9/2/15,2,9,2015,80,COEA,3,F,
0,WR,N,229061450,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.9,300,9/2/15,2,9,2015,80,COEA,3,F,
0,WR,N,229061451,AUWA,6560,U,9,9,F,A,9,9,9,9,9,9,9,9,9,999,11.6,300,9/2/15,2,9,2015,80,COEA,3,F,
0,WR,N,229061452,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,11.1,300,9/2/15,2,9,2015,80,COEA,3,F,
0,WR,N,229061453,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,11.8,300,9/2/15,2,9,2015,80,COEA,3,F,
0,WR,N,229061454,YWAR,6520,2,J,R,F,H,9,9,9,9,9,9,9,9,9,999,8.2,300,9/2/15,2,9,2015,80,COEA,3,F,
0A,WR,N,267015343,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,8.4,300,9/2/15,2,9,2015,80,COEA,4,T,gray head!!!  orestera
0A,WR,N,267015344,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11,300,9/2/15,2,9,2015,80,COEA,4,F,
0A,WR,N,267015345,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.8,300,9/2/15,2,9,2015,80,COEA,4,F,
0A,WR,N,267015346,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.8,300,9/2/15,2,9,2015,80,COEA,3,F,
0A,WR,N,267015347,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,80,COEA,3,F,
1B,WR,N,164119068,WISA,4040,2,J,P,F,H,9,9,0,0,9,9,9,9,9,999,52.6,300,9/2/15,2,9,2015,82,COEA,999,F,
1B,WR,N,164119069,WISA,4040,2,J,P,F,H,9,9,0,0,9,9,9,9,9,999,47.3,300,9/2/15,2,9,2015,85,COEA,9,F,
0,WR,N,229061455,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.4,300,9/2/15,2,9,2015,85,COEA,5,F,
0,WR,N,229061456,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,11.9,300,9/2/15,2,9,2015,85,COEA,5,F,
0,WR,N,229061457,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.2,300,9/2/15,2,9,2015,85,COEA,5,F,
0,WR,N,229061458,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.9,300,9/2/15,2,9,2015,85,COEA,5,F,
0,WR,N,229061459,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,10.1,300,9/2/15,2,9,2015,85,COEA,5,F,
0,WR,N,229061460,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,11,300,9/2/15,2,9,2015,85,COEA,5,F,
0,WR,N,229061461,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,11.6,300,9/2/15,2,9,2015,85,COEA,7,F,
0,WR,N,229061462,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,85,COEA,7,F,
0,WR,N,229061463,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.5,300,9/2/15,2,9,2015,85,COEA,7,F,
0,WR,N,229061464,AUWA,6560,3,A,M,F,A,9,9,9,9,9,3,F,9,9,999,12.4,300,9/2/15,2,9,2015,85,COEA,9,F,
0,WR,N,229061465,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.4,300,9/2/15,2,9,2015,85,COEA,9,F,
0,WR,N,229061466,COYE,6810,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,9.5,300,9/2/15,2,9,2015,85,COEA,8,F,
0,WR,N,229061467,WIFL,4660,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.5,300,9/2/15,2,9,2015,85,COEA,8,F,
0,WR,N,229061468,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.3,300,9/2/15,2,9,2015,85,COEA,7,F,
0,WR,N,229061469,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.5,300,9/2/15,2,9,2015,85,COEA,7,F,
0,WR,N,229061470,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12.4,300,9/2/15,2,9,2015,85,COEA,7,F,
0,WR,N,229061471,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12,300,9/2/15,2,9,2015,85,COEA,7,F,
0A,WR,N,267015348,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,8.6,300,9/2/15,2,9,2015,85,COEA,7,T,O.c.orestera
0A,WR,N,267015349,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,85,COEA,7,T,O.c.orestera
0A,WR,N,267015350,NAWA,6450,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,10.5,300,9/2/15,2,9,2015,85,COEA,9,F,
0A,WR,N,267015351,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,9.7,300,9/2/15,2,9,2015,90,COEA,8,T,O.c.orestera
0,WR,N,229061472,AUWA,6560,2,J,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,2,F,
0,WR,N,229061473,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,2,F,
0,WR,N,229061474,AUWA,6560,2,J,9,F,A,9,9,9,9,9,3,F,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,2,F,
0,WR,N,229061475,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,2,F,
0,WR,N,229061476,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061477,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061478,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061479,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061480,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061481,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061482,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061483,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061484,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061485,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061486,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061487,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061488,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061489,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061490,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061491,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061492,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061493,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061494,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0,WR,N,229061495,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,93,COEA,3,F,
0A,WR,N,267015352,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,94,COEA,3,F,
0A,WR,N,267015353,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,94,COEA,3,F,
0,WR,N,225076701,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,225076702,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,225076703,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,225076704,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,225076705,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,225076706,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076707,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076708,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076709,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076710,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076711,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076712,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076713,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076714,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076715,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076716,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076717,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,225076718,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,4,F,
0,WR,N,229061496,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,5,F,
0,WR,N,229061497,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,229061498,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,229061499,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0,WR,N,229061500,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,101,COEA,6,F,
0A,WR,N,267015354,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,102,COEA,4,F,
0A,WR,N,267015355,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,102,COEA,9,F,
0,WR,N,225076719,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076720,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076721,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076722,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076723,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076724,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076725,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076726,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076727,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076728,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076729,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076730,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
0,WR,N,225076731,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,104,COEA,9,F,
1B,WR,N,164119070,DOWO,3940,3,A,P,F,A,9,9,0,0,9,3,F,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,9,F,
1B,WR,N,164119071,MWCS,5546,2,J,9,U,9,9,9,0,0,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,6,F,
0,WR,N,225076732,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,9,F,
0,WR,N,225076733,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0,WR,N,225076734,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0,WR,N,225076735,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0,WR,N,225076736,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0,WR,N,225076737,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0,WR,N,225076738,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0,WR,N,225076739,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0,WR,N,225076740,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,4,F,
0A,WR,N,267015356,LEGO,5300,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,8,F,
0A,WR,N,267015357,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,3,F,
0A,WR,N,267015358,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,7,F,
0,WR,N,225076741,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076742,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076743,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076744,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076745,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076746,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076747,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076748,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076749,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
0,WR,N,225076750,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,110,COEA,7,F,
3,WR,N,105301131,STJA,4780,U,9,9,U,9,9,9,0,0,0,2,9,9,9,143,999.9,300,9/2/15,2,9,2015,113,COEA,2,F,
0,WR,N,225076751,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,113,COEA,5,F,
0,WR,N,225076752,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
0,WR,N,225076753,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
0,WR,N,225076754,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
0,WR,N,225076755,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
0,WR,N,225076756,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
0,WR,N,225076757,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
0,WR,N,225076758,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
0,WR,N,225076759,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,120,COEA,10,F,
